_id,zipCode,buildingType,buildingSubtype,clientId,clientTypeId,dateOriginal,bathrooms,balcony,air_conditioner,heater,heating,swimming_pool,parking,conservationState,floor,terrace,elevator,rooms,surface,isHighlighted,isPackPremiumPriority,isNewConstruction,hasOpenHouse,isOpportunity,minPrice,otherFeaturesCount,price,periodicityId,history,lastAccess
6275,28019,Flat,Flat,id-72,3,2022-04-06,1,,1,1,,,,,,1,1,2,60,False,False,False,False,False,0,1,950,3,"[{'date': '2022-04-07', 'price': 950}]",2022-04-11 08:02:35.477000
6276,28016,Flat,Flat,id-72,3,2022-04-06,1,,,1,,,,,,,1,2,90,False,False,False,False,False,0,1,1000,3,"[{'date': '2022-04-07', 'price': 1000}]",2022-04-11 08:02:35.527000
6277,28010,Flat,Attic,id-72,3,2022-04-06,1,,1,1,,,,,,1,1,1,60,False,False,False,False,False,0,0,1550,3,"[{'date': '2022-04-07', 'price': 1550}]",2022-04-11 08:02:35.576000
6278,28003,Flat,Flat,id-72,3,2022-04-06,1,,1,1,,,,,,,1,1,45,False,False,False,False,False,0,1,1300,3,"[{'date': '2022-04-07', 'price': 1300}]",2022-04-11 08:02:49.191000
6279,28004,Flat,Flat,id-23,3,2022-04-06,2,1,1,1,,,,,6,,,,120,False,False,False,False,False,0,6,3500,3,"[{'date': '2022-04-07', 'price': 3500}]",2022-04-11 08:02:49.243000
6280,28039,Flat,Flat,id-1470,3,2022-04-06,1,,,1,,,1,1,7,,1,2,65,False,False,False,False,False,0,18,950,3,"[{'date': '2022-04-07', 'price': 950}]",2022-04-11 08:02:49.295000
6281,28022,Flat,Attic,id-378,3,2022-04-06,1,,1,1,,1,,3,10,1,1,2,77,False,False,False,False,False,0,6,1275,3,"[{'date': '2022-04-07', 'price': 1275}]",2022-04-11 08:02:49.348000
6282,28018,Flat,Flat,id-224,3,2022-04-06,1,,,1,,,,3,,,,3,55,False,False,False,False,False,0,4,800,3,"[{'date': '2022-04-07', 'price': 800}]",2022-04-11 08:02:49.401000
6283,28046,Flat,Flat,id-13,3,2022-04-06,2,,1,1,,,1,2,12,1,1,3,150,False,False,False,False,False,0,14,2950,3,"[{'date': '2022-04-07', 'price': 2950}]",2022-04-11 07:55:15.741000
6284,28012,Flat,Flat,id-25,3,2022-04-06,2,1,,1,,,,2,7,,1,2,141,False,False,False,False,False,0,3,1795,3,"[{'date': '2022-04-07', 'price': 1795}]",2022-04-11 07:48:45.381000
6285,28036,Flat,Flat,id-372,3,2022-04-06,1,,,1,,,,1,8,,1,1,85,True,False,False,False,False,0,4,1050,3,"[{'date': '2022-04-07', 'price': 1050}]",2022-04-11 07:59:21.942000
6286,28014,Flat,Apartment,id-18,3,2022-04-06,1,,1,1,,,,3,,,1,1,50,False,False,False,False,False,0,5,1200,3,"[{'date': '2022-04-07', 'price': 1200}]",2022-04-11 08:02:49.455000
6287,28002,Flat,SemidetachedHouse,id-375,3,2022-04-06,2,,1,1,,,,1,,1,,2,90,False,False,False,False,False,0,7,2300,3,"[{'date': '2022-04-07', 'price': 2300}]",2022-04-11 08:02:49.508000
6288,28043,Flat,Flat,id-1472,3,2022-04-06,1,,1,,,,,3,8,1,1,3,105,False,False,False,False,False,0,2,1100,3,"[{'date': '2022-04-07', 'price': 1100}]",2022-04-11 08:02:49.561000
6289,28002,Flat,Flat,id-1470,3,2022-04-06,1,,1,,1,,,1,7,,1,2,79,False,False,False,False,False,0,14,1250,3,"[{'date': '2022-04-07', 'price': 1250}]",2022-04-11 08:02:49.777000
6290,28050,Flat,Flat,id-375,3,2022-04-06,2,,1,,,1,1,,10,,1,4,100,False,False,False,False,False,0,10,1400,3,"[{'date': '2022-04-07', 'price': 1400}]",2022-04-11 08:02:49.937000
6291,28033,Flat,Flat,id-13,3,2022-04-06,2,,1,,,,1,2,11,,1,3,130,False,False,False,False,False,0,11,1800,3,"[{'date': '2022-04-07', 'price': 1800}]",2022-04-11 07:48:32.678000
6292,28012,Flat,Duplex,id-19,3,2022-04-06,2,,1,1,,,,1,3,,,2,115,False,False,False,False,False,0,14,1380,3,"[{'date': '2022-04-07', 'price': 1380}]",2022-04-11 08:02:49.989000
6293,28006,Flat,Flat,id-11,3,2022-04-06,3,,1,1,,,,3,12,1,1,2,161,False,False,False,False,False,0,8,2900,3,"[{'date': '2022-04-07', 'price': 2900}]",2022-04-11 07:56:56.107000
6294,28030,Flat,Flat,id-582,3,2022-04-06,1,,,1,,,,3,,,1,2,51,False,False,False,False,False,0,3,700,3,"[{'date': '2022-04-07', 'price': 700}]",2022-04-11 07:49:54.179000
6295,28023,Flat,Duplex,id-13,3,2022-04-06,2,,1,1,,,1,2,8,1,1,1,87,False,False,False,False,False,0,16,1400,3,"[{'date': '2022-04-07', 'price': 1400}]",2022-04-11 08:02:50.041000
6296,28055,Flat,Flat,id-189,3,2022-04-06,2,,1,,,,1,,13,1,1,3,114,False,False,False,False,False,0,7,1750,3,"[{'date': '2022-04-07', 'price': 1750}]",2022-04-11 08:02:50.164000
6297,28053,Flat,Flat,id-1114,3,2022-04-06,1,,1,1,,,,2,6,,,2,44,False,False,False,False,False,0,4,720,3,"[{'date': '2022-04-07', 'price': 720}]",2022-04-11 08:02:50.238000
6298,28002,Flat,Flat,id-1114,3,2022-04-06,2,,1,1,,,,2,9,,1,3,83,False,False,False,False,False,0,4,1350,3,"[{'date': '2022-04-07', 'price': 1350}]",2022-04-11 08:02:50.294000
6299,28018,Flat,Flat,id-1114,3,2022-04-06,1,,1,1,,,,,3,,,2,48,False,False,False,False,False,0,4,700,3,"[{'date': '2022-04-07', 'price': 700}]",2022-04-07 00:52:46.642000
6300,28016,Flat,Study,id-284,3,2022-04-06,1,1,1,1,,,,,7,,1,1,45,False,False,False,False,False,0,6,750,3,"[{'date': '2022-04-07', 'price': 750}]",2022-04-11 08:02:50.347000
6301,28014,Flat,Flat,id-23,3,2022-04-06,,,1,1,,,,3,9,,1,3,130,False,False,False,False,False,0,9,3000,3,"[{'date': '2022-04-07', 'price': 3000}]",2022-04-11 08:02:50.405000
6302,28016,Flat,Flat,id-189,3,2022-04-06,2,,1,1,,,,,6,,1,2,75,False,False,False,False,False,0,5,1050,3,"[{'date': '2022-04-07', 'price': 1050}]",2022-04-11 08:02:50.514000
6303,28018,Flat,Flat,id-224,3,2022-04-06,1,,,1,,,,3,,1,1,2,58,False,False,False,False,False,0,7,770,3,"[{'date': '2022-04-07', 'price': 770}]",2022-04-11 08:02:50.567000
6304,28015,Flat,Flat,id-107,3,2022-04-06,2,,1,1,,,,,10,1,1,4,137,False,False,False,False,False,0,7,2300,3,"[{'date': '2022-04-07', 'price': 2300}]",2022-04-11 08:02:50.621000
6305,28025,Flat,Flat,id-224,3,2022-04-06,1,,1,1,,,,3,,1,,2,57,False,False,False,False,False,0,7,750,3,"[{'date': '2022-04-07', 'price': 750}]",2022-04-11 08:02:50.673000
6306,28001,Flat,Flat,id-11,3,2022-04-06,4,1,1,1,,,,2,,,1,4,272,False,False,False,False,False,0,6,6000,3,"[{'date': '2022-04-07', 'price': 6000}]",2022-04-11 07:57:25.100000
6307,28034,Flat,Flat,id-13,3,2022-04-06,3,,,1,,,,2,10,,1,3,85,False,False,False,False,False,0,15,1200,3,"[{'date': '2022-04-07', 'price': 1200}]",2022-04-11 08:02:50.726000
6308,28001,Flat,Duplex,id-13,3,2022-04-06,2,,1,1,,,,2,12,1,1,3,140,False,False,False,False,False,0,15,2800,3,"[{'date': '2022-04-07', 'price': 2800}]",2022-04-07 11:10:15.871000
6309,28019,Flat,Flat,id-716,3,2022-04-06,1,,,1,,,,,6,1,,3,86,False,False,False,False,False,0,2,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 08:02:50.779000
6310,28023,Flat,Flat,id-13,3,2022-04-06,3,,1,1,,,1,2,6,,1,4,170,False,False,False,False,False,0,20,1850,3,"[{'date': '2022-04-07', 'price': 1950}, {'date': '2022-04-08', 'price': 1850}]",2022-04-11 08:03:02.437000
6311,28045,Flat,Flat,id-188,3,2022-04-06,1,,1,1,,,,,,,,1,30,False,False,False,False,False,0,2,700,3,"[{'date': '2022-04-07', 'price': 700}]",2022-04-11 08:03:02.489000
6312,28052,Flat,Flat,id-188,3,2022-04-06,2,,1,1,,1,,,,1,1,3,113,False,False,False,False,False,0,3,1100,3,"[{'date': '2022-04-07', 'price': 1100}]",2022-04-11 08:03:02.594000
6313,28005,Flat,Flat,id-13,3,2022-04-06,1,,1,1,,,,2,3,1,1,1,63,False,False,False,False,False,0,14,1200,3,"[{'date': '2022-04-07', 'price': 1200}]",2022-04-11 08:03:02.645000
6314,28015,Flat,Flat,id-466,3,2022-04-06,2,,1,1,,,,1,8,,1,3,100,False,False,False,False,False,0,12,1950,3,"[{'date': '2022-04-07', 'price': 1950}]",2022-04-11 08:03:02.697000
6315,28008,Flat,Flat,id-153,3,2022-04-06,1,,1,1,,,,2,6,,1,1,53,False,False,False,False,False,0,14,950,3,"[{'date': '2022-04-07', 'price': 950}]",2022-04-11 08:03:02.750000
6316,28006,Flat,Flat,id-116,3,2022-04-06,1,,1,1,,,,3,9,,1,2,62,False,False,False,False,False,0,5,1700,3,"[{'date': '2022-04-07', 'price': 1700}]",2022-04-11 08:03:02.805000
6317,28046,Flat,Flat,id-145,3,2022-04-06,2,,1,1,,,1,2,9,,1,4,135,False,False,False,False,True,0,16,2000,3,"[{'date': '2022-04-07', 'price': 2000}]",2022-04-11 08:03:02.911000
6318,28054,Flat,Flat,id-69,3,2022-04-06,2,,1,1,,1,,2,9,,1,2,105,False,False,False,False,False,0,5,990,3,"[{'date': '2022-04-07', 'price': 990}]",2022-04-11 08:03:02.965000
6319,28025,Flat,Flat,id-61,3,2022-04-06,1,,,,1,,,,,,,3,51,False,False,False,False,False,0,2,690,3,"[{'date': '2022-04-07', 'price': 690}]",2022-04-07 00:53:02.246000
6320,28039,Flat,Flat,id-13,3,2022-04-06,1,,1,1,,,,2,3,,1,1,60,False,False,False,False,False,0,14,1100,3,"[{'date': '2022-04-07', 'price': 1100}]",2022-04-11 08:03:03.080000
6321,28041,Flat,Flat,id-894,3,2022-04-06,2,,1,1,,,,1,6,1,1,3,103,False,False,False,False,False,0,11,900,3,"[{'date': '2022-04-07', 'price': 900}]",2022-04-11 07:50:36.537000
6322,28002,Flat,Flat,id-485,3,2022-04-06,1,,1,1,,,,,,1,1,3,91,False,False,False,False,False,0,2,1100,3,"[{'date': '2022-04-07', 'price': 1100}]",2022-04-08 08:15:26.013000
6323,28050,Flat,Study,id-1473,1,2022-04-06,1,,1,1,,1,,2,,,1,1,35,False,False,False,False,False,0,7,675,3,"[{'date': '2022-04-07', 'price': 675}]",2022-04-09 09:42:07.508000
6324,28002,Flat,Flat,id-485,3,2022-04-06,1,,1,1,,,,3,,,1,1,47,False,False,False,False,False,0,4,970,3,"[{'date': '2022-04-07', 'price': 970}]",2022-04-08 08:15:26.159000
6325,28033,Flat,Flat,id-188,3,2022-04-06,1,,1,1,,,,,,,1,2,65,False,False,False,False,False,0,0,795,3,"[{'date': '2022-04-07', 'price': 795}]",2022-04-11 08:03:03.296000
6326,28006,Flat,Attic,id-1067,3,2022-04-06,1,,1,1,,,,3,,1,1,2,60,False,False,False,False,False,0,4,1250,3,"[{'date': '2022-04-07', 'price': 1250}]",2022-04-11 08:03:03.349000
6327,28003,Flat,Flat,id-188,3,2022-04-06,1,,,,,,,,,,,1,30,False,False,False,False,False,0,1,660,3,"[{'date': '2022-04-07', 'price': 660}]",2022-04-11 08:03:03.401000
6328,28022,Flat,Flat,id-200,3,2022-04-06,2,,1,1,,1,,1,8,,,2,75,False,False,False,False,False,0,21,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-07 11:10:16.961000
6329,28016,Flat,Study,id-306,3,2022-04-06,1,,1,1,,,,2,8,,1,,32,False,False,False,False,False,0,3,790,3,"[{'date': '2022-04-07', 'price': 790}]",2022-04-11 08:03:03.453000
6330,28032,Flat,Flat,id-188,3,2022-04-06,1,,,1,,,,,,1,,3,60,False,False,False,False,False,0,2,695,3,"[{'date': '2022-04-07', 'price': 695}]",2022-04-11 08:03:03.504000
6331,28023,Flat,SemidetachedHouse,id-18,3,2022-04-06,6,1,1,1,,1,,,,1,,5,351,False,False,False,False,False,0,11,5000,3,"[{'date': '2022-04-07', 'price': 5000}]",2022-04-11 07:49:54.293000
6332,28027,Flat,Flat,id-188,3,2022-04-06,1,,,1,,,,,,,1,3,80,False,False,False,False,False,0,1,990,3,"[{'date': '2022-04-07', 'price': 990}]",2022-04-11 08:03:03.557000
6333,28027,Flat,Flat,id-188,3,2022-04-06,1,,,1,,,,,,,1,2,70,False,False,False,False,False,0,1,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 08:03:03.609000
6334,28022,Flat,Flat,id-200,3,2022-04-06,2,,1,1,,1,1,1,9,,1,2,75,False,False,False,False,False,0,27,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 07:57:37.070000
6335,28013,Flat,Apartment,id-565,3,2022-04-06,1,,1,1,,,,2,8,,1,1,45,False,False,False,False,False,0,11,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 08:03:03.662000
6336,28004,Flat,Flat,id-124,3,2022-04-06,1,,,,,,,3,6,,,1,50,False,False,False,False,False,0,6,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 08:03:03.716000
6337,28039,Flat,Duplex,id-13,3,2022-04-06,2,,1,1,,,,2,3,1,1,2,80,False,False,False,False,False,0,14,1500,3,"[{'date': '2022-04-07', 'price': 1500}]",2022-04-11 08:03:03.769000
6338,28009,Flat,Flat,id-11,3,2022-04-06,2,,1,,,,,3,8,,1,2,73,False,False,False,False,False,0,6,2000,3,"[{'date': '2022-04-07', 'price': 2000}]",2022-04-11 07:57:24.932000
6339,28051,Flat,Duplex,id-486,3,2022-04-06,1,1,1,1,,1,1,,6,,1,1,75,False,False,False,False,False,0,18,750,3,"[{'date': '2022-04-07', 'price': 750}]",2022-04-11 08:03:03.925000
6340,28046,Flat,Flat,id-13,3,2022-04-06,2,,1,1,,,1,2,9,,1,4,174,False,False,False,False,False,0,17,2400,3,"[{'date': '2022-04-07', 'price': 2400}]",2022-04-11 08:03:03.977000
6341,28002,Flat,Flat,id-1474,1,2022-04-06,1,1,,,,,,2,,,,1,40,False,False,False,False,False,0,4,680,3,"[{'date': '2022-04-07', 'price': 680}]",2022-04-11 08:03:14.528000
6342,28022,Flat,Flat,id-200,3,2022-04-06,2,,1,1,,1,,,8,,1,2,75,False,False,False,False,False,0,25,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 07:57:47.693000
6343,28028,Flat,Flat,id-137,3,2022-04-06,1,,1,1,,,,1,3,,,1,35,False,False,False,False,False,0,14,735,3,"[{'date': '2022-04-07', 'price': 735}]",2022-04-11 08:03:14.587000
6344,28029,Flat,Flat,id-258,3,2022-04-06,2,,,,,,,3,3,,,4,87,False,False,False,False,False,0,10,1200,3,"[{'date': '2022-04-07', 'price': 1200}]",2022-04-11 08:03:14.638000
6345,28002,Flat,Flat,id-364,3,2022-04-06,2,,1,1,,,,2,7,,1,3,85,False,False,False,False,False,0,13,2500,3,"[{'date': '2022-04-07', 'price': 2500}]",2022-04-11 08:03:14.694000
6346,28001,Flat,Flat,id-189,3,2022-04-06,2,1,,,,,,,7,,,2,156,False,False,False,False,False,0,1,3800,3,"[{'date': '2022-04-07', 'price': 3800}]",2022-04-11 08:03:14.799000
6347,28010,Flat,Flat,id-230,3,2022-04-06,3,,1,1,,,,,3,,1,3,85,False,False,False,False,False,0,3,1300,3,"[{'date': '2022-04-07', 'price': 1300}]",2022-04-11 08:03:14.852000
6348,28039,Flat,Flat,id-230,3,2022-04-06,1,,1,,1,,,,8,,1,1,35,False,False,False,False,False,0,3,650,3,"[{'date': '2022-04-07', 'price': 650}]",2022-04-11 08:03:14.904000
6349,28001,Flat,Study,id-120,3,2022-04-06,1,,1,,1,,,,11,,1,,55,False,False,False,False,False,0,9,1300,3,"[{'date': '2022-04-07', 'price': 1300}]",2022-04-11 08:03:14.957000
6350,28004,Flat,Flat,id-11,3,2022-04-06,2,,1,1,,,,2,9,,1,2,132,False,False,False,False,False,0,9,3100,3,"[{'date': '2022-04-07', 'price': 3100}]",2022-04-11 07:56:55.936000
6351,28003,Flat,Flat,id-125,3,2022-04-06,2,1,1,1,,,,,10,,1,2,106,False,False,False,False,False,0,8,1500,3,"[{'date': '2022-04-07', 'price': 1500}]",2022-04-08 08:15:39.820000
6352,28001,Flat,Apartment,id-120,3,2022-04-06,1,,,,,,,,3,,,1,30,False,False,False,False,False,0,10,650,3,"[{'date': '2022-04-07', 'price': 650}]",2022-04-11 08:03:15.010000
6353,28036,Flat,Flat,id-13,3,2022-04-06,4,,1,1,,,1,2,9,,1,6,420,False,False,False,False,False,0,20,4800,3,"[{'date': '2022-04-07', 'price': 4800}]",2022-04-11 08:03:15.062000
6354,28020,Flat,Apartment,id-450,3,2022-04-06,1,,1,1,,,,,10,1,1,1,50,False,False,False,False,False,0,1,1000,3,"[{'date': '2022-04-07', 'price': 1000}]",2022-04-11 08:03:15.119000
6355,28012,Flat,Apartment,id-134,3,2022-04-06,1,,1,1,,,,1,8,,1,1,38,False,False,False,False,False,0,8,800,3,"[{'date': '2022-04-07', 'price': 800}]",2022-04-11 08:03:15.172000
6356,28001,Flat,Attic,id-929,3,2022-04-06,4,,1,1,,,,2,14,,1,2,91,False,False,False,False,False,0,5,2500,3,"[{'date': '2022-04-07', 'price': 2500}]",2022-04-11 08:03:15.224000
6357,28009,Flat,Flat,id-120,3,2022-04-06,1,,1,1,,,,3,3,,1,2,78,False,False,False,False,False,0,6,1250,3,"[{'date': '2022-04-07', 'price': 1250}]",2022-04-11 08:03:15.277000
6358,28042,Flat,Flat,id-650,3,2022-04-06,1,,1,1,,1,,3,,,1,1,84,False,False,False,False,False,0,6,975,3,"[{'date': '2022-04-07', 'price': 975}]",2022-04-11 08:03:15.337000
6359,28002,Flat,Apartment,id-1475,3,2022-04-06,1,,1,1,,,,1,6,1,1,1,53,False,False,False,False,False,0,16,945,3,"[{'date': '2022-04-07', 'price': 945}]",2022-04-11 08:03:15.391000
6360,28004,Flat,Flat,id-11,3,2022-04-06,1,1,1,1,,,,2,9,,1,1,82,False,False,False,False,False,0,9,2400,3,"[{'date': '2022-04-07', 'price': 2400}]",2022-04-11 07:57:09.737000
6361,28025,Flat,Flat,id-193,3,2022-04-06,1,,1,,,,,,6,,1,2,75,False,False,False,False,False,0,10,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 08:03:15.445000
6362,28003,Flat,Flat,id-474,3,2022-04-06,1,,1,,,,,2,9,,1,1,57,False,False,False,False,False,0,2,1100,3,"[{'date': '2022-04-07', 'price': 1100}]",2022-04-07 11:10:32.789000
6363,28045,Flat,Attic,id-18,3,2022-04-06,2,,1,1,,,,1,,1,1,3,138,False,False,False,False,False,0,7,2500,3,"[{'date': '2022-04-07', 'price': 2500}]",2022-04-11 07:55:38.764000
6364,28028,Flat,Attic,id-45,3,2022-04-06,1,,,,,,,,13,,1,2,60,False,False,False,False,False,0,1,1200,3,"[{'date': '2022-04-07', 'price': 1200}]",2022-04-11 08:03:15.547000
6365,28051,Flat,Flat,id-120,3,2022-04-06,2,,1,1,,,1,3,13,,1,2,93,False,False,False,False,False,0,7,950,3,"[{'date': '2022-04-07', 'price': 950}]",2022-04-11 08:03:15.601000
6366,28054,Flat,Flat,id-193,3,2022-04-06,2,,1,1,,1,,,7,,1,3,150,False,False,False,False,False,0,19,1450,3,"[{'date': '2022-04-07', 'price': 1450}]",2022-04-11 08:03:15.652000
6367,28006,Flat,Flat,id-697,3,2022-04-06,4,,1,,,,1,1,14,,1,4,263,False,False,False,False,False,0,9,4000,3,"[{'date': '2022-04-07', 'price': 4000}]",2022-04-11 08:03:15.702000
6368,28035,Flat,Flat,id-159,3,2022-04-06,2,,1,1,,1,,2,10,,1,2,90,False,False,False,False,False,0,10,1200,3,"[{'date': '2022-04-07', 'price': 1200}]",2022-04-08 08:15:40.666000
6369,28047,Flat,Flat,id-105,3,2022-04-06,1,,1,,,,,,9,,,,26,False,False,False,False,False,0,2,500,3,"[{'date': '2022-04-07', 'price': 500}]",2022-04-11 08:03:15.801000
6370,28006,Flat,Flat,id-364,3,2022-04-06,2,,1,1,,,,3,8,,1,3,122,False,False,False,False,False,0,11,2200,3,"[{'date': '2022-04-07', 'price': 2200}]",2022-04-11 08:03:15.965000
6371,28004,Flat,Flat,id-11,3,2022-04-06,2,1,1,1,,,,3,7,,1,2,115,False,False,False,False,False,0,6,2350,3,"[{'date': '2022-04-07', 'price': 2350}]",2022-04-11 07:48:20.080000
6372,28004,Flat,Flat,id-186,3,2022-04-06,1,,,1,,,,3,,,,1,65,False,False,False,False,False,0,4,1100,3,"[{'date': '2022-04-07', 'price': 1100}]",2022-04-11 08:03:16.066000
6373,28004,Flat,Flat,id-13,3,2022-04-06,1,,1,,,,,2,11,,1,2,85,False,False,False,False,False,0,13,2200,3,"[{'date': '2022-04-07', 'price': 2200}]",2022-04-11 08:03:27.680000
6374,28024,Flat,Flat,id-1116,3,2022-04-06,1,,,,,,,2,9,,1,3,65,False,False,False,False,False,0,10,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 08:03:27.894000
6375,28010,Flat,Apartment,id-96,3,2022-04-06,1,,,,,,,,7,,1,1,33,False,False,False,False,False,0,9,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 07:55:26.578000
6376,28038,Flat,Flat,id-224,3,2022-04-06,1,,,,,,,3,,1,1,3,60,False,False,False,False,False,0,8,840,3,"[{'date': '2022-04-07', 'price': 840}]",2022-04-11 08:03:53.650000
6377,28019,Flat,Flat,id-1114,3,2022-04-06,1,,1,1,,,,,6,,1,3,71,False,False,False,False,False,0,4,1050,3,"[{'date': '2022-04-07', 'price': 1050}]",2022-04-07 00:54:18.694000
6378,28033,Flat,Flat,id-188,3,2022-04-05,1,,,1,,1,,,,,1,1,45,False,False,False,False,False,0,2,900,3,"[{'date': '2022-04-07', 'price': 900}]",2022-04-11 08:04:37.260000
6379,28017,Flat,Flat,id-188,3,2022-03-31,1,,1,1,,,,,,1,,2,65,False,False,False,False,False,0,2,695,3,"[{'date': '2022-04-07', 'price': 695}]",2022-04-09 00:49:20.343000
6380,28021,Flat,Flat,id-1476,3,2022-03-19,1,,,,,,,3,11,,1,3,61,False,False,False,False,False,0,1,700,3,"[{'date': '2022-04-07', 'price': 700}]",2022-04-11 08:14:28.434000
6381,28013,Flat,Flat,id-72,3,2021-12-06,1,,,,1,,,,,,,1,40,False,False,False,False,False,0,0,1300,3,"[{'date': '2022-04-07', 'price': 1300}]",2022-04-11 08:29:09.431000
6382,28013,Flat,Attic,id-725,3,2021-12-05,1,,1,,1,,,2,12,,1,1,40,False,False,False,False,False,0,10,1100,3,"[{'date': '2022-04-07', 'price': 1100}]",2022-04-11 08:29:09.483000
6383,28043,Flat,SemidetachedHouse,id-725,3,2021-12-05,5,,,1,,1,,2,3,1,,6,300,False,False,False,False,False,0,15,4000,3,"[{'date': '2022-04-07', 'price': 4000}]",2022-04-11 08:29:09.540000
6384,28016,Flat,Flat,id-1477,1,2021-12-04,2,,1,1,,1,1,2,,,1,4,150,False,False,False,False,False,0,14,2200,3,"[{'date': '2022-04-07', 'price': 2200}]",2022-04-11 08:29:09.593000
6385,28014,Flat,Flat,id-1013,3,2021-12-03,2,,1,1,,,,,7,,1,2,80,False,False,False,False,False,0,1,1950,3,"[{'date': '2022-04-07', 'price': 1950}]",2022-04-11 08:29:09.647000
6386,28050,Flat,Flat,id-1478,1,2021-12-02,2,1,1,1,,1,1,2,,,1,2,87,False,False,False,False,False,0,14,980,3,"[{'date': '2022-04-07', 'price': 980}]",2022-04-11 08:29:09.702000
6387,28006,Flat,Flat,id-396,3,2021-11-30,6,,1,1,,,1,2,,1,1,5,600,False,False,False,False,False,0,7,18000,3,"[{'date': '2022-04-07', 'price': 18000}]",2022-04-11 08:29:09.753000
6388,28004,Flat,Flat,id-1479,1,2021-11-30,1,,,,,,,2,,,1,1,35,False,False,False,False,False,0,5,1000,3,"[{'date': '2022-04-07', 'price': 1000}]",2022-04-11 08:29:09.805000
6389,28019,Flat,Apartment,id-1480,1,2021-11-30,1,,,1,,,,3,,,1,1,35,False,False,False,False,False,0,5,700,3,"[{'date': '2022-04-07', 'price': 700}]",2022-04-11 08:29:21.451000
6390,28003,Flat,Apartment,id-1481,1,2021-11-30,1,,,1,,,,8,,,1,1,51,False,False,False,False,False,0,6,900,3,"[{'date': '2022-04-07', 'price': 900}]",2022-04-11 08:29:21.503000
6391,28001,Flat,Attic,id-530,3,2021-11-30,3,,1,1,,,,,12,1,1,3,225,False,False,False,False,False,0,7,5000,3,"[{'date': '2022-04-07', 'price': 5000}]",2022-04-11 08:29:21.556000
6392,28039,Flat,Attic,id-1482,1,2021-11-29,1,,,1,,,,,,1,,1,55,False,False,False,False,False,0,9,900,3,"[{'date': '2022-04-07', 'price': 900}]",2022-04-11 08:29:21.609000
6393,28044,Flat,Flat,id-1483,1,2021-11-29,1,,1,1,,1,,2,,1,,3,64,False,False,False,False,False,0,10,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-09 10:06:34.335000
6394,28021,Flat,Flat,id-1484,1,2021-11-29,1,,,,,,,8,,1,,3,60,False,False,False,False,False,0,6,750,3,"[{'date': '2022-04-07', 'price': 750}]",2022-04-11 08:29:21.667000
6395,28022,Flat,House_Chalet,id-1485,3,2021-11-29,2,,,1,,,1,,8,1,,3,120,False,False,False,False,False,0,16,1100,3,"[{'date': '2022-04-07', 'price': 1100}]",2022-04-11 08:29:21.720000
6396,28050,Flat,Flat,id-1486,1,2018-12-25,2,,1,1,,1,1,8,,,1,2,125,False,False,False,False,False,0,21,1600,3,"[{'date': '2022-04-07', 'price': 1600}]",2022-04-11 08:31:42.978000
6397,28017,Flat,Flat,id-1487,1,2022-04-03,1,,,1,,,,8,,,1,3,75,False,False,False,False,False,0,5,850,3,"[{'date': '2022-04-07', 'price': 850}]",2022-04-11 08:00:44.113000
6398,28003,Flat,Flat,id-13,3,2022-04-06,2,,1,1,,,,2,7,,,2,90,False,False,False,False,False,0,13,1900,3,"[{'date': '2022-04-07', 'price': 1900}]",2022-04-11 08:02:49.722000
6399,28004,Flat,Flat,id-1394,3,2021-02-09,2,1,1,1,,,,1,7,1,1,2,85,False,False,False,False,False,0,14,1400,3,"[{'date': '2022-04-07', 'price': 1400}]",2022-04-11 08:32:44.016000
6400,28034,Flat,Flat,id-1488,1,2021-12-07,2,,1,1,,,1,1,,,1,3,110,False,False,False,False,False,0,16,1500,3,"[{'date': '2022-04-07', 'price': 1500}]",2022-04-11 08:29:09.377000
6401,28036,Flat,Flat,id-1489,3,2022-04-07,1,,1,1,,,,,12,,1,1,70,False,False,False,False,False,0,7,1300,3,"[{'date': '2022-04-07', 'price': 1300}]",2022-04-11 08:01:39.776000
6402,28043,Flat,Study,id-4,3,2022-04-07,1,,1,,,,,2,8,,1,,35,False,False,False,False,False,0,2,805,3,"[{'date': '2022-04-07', 'price': 805}]",2022-04-11 08:01:52.537000
6403,28035,Flat,Flat,id-4,3,2022-04-07,1,,,,,,,2,9,,1,1,69,False,False,False,False,False,0,4,895,3,"[{'date': '2022-04-07', 'price': 895}]",2022-04-08 08:11:06.495000
6404,28033,Flat,Flat,id-4,3,2022-04-07,2,,,,,,,2,6,,1,2,107,False,False,False,False,False,0,4,1235,3,"[{'date': '2022-04-07', 'price': 1235}]",2022-04-11 08:01:52.643000
